pickup_hour,day_of_week,weather_condition,pickup_zone,vehicle_type,distance_km,passenger_count,surge_multiplier,fare_amount
3,Monday,Clear,Airport,Uber Pool,11.7,1.0,1.0,17.6
4,Tuesday,,Airport,UberXL,4.58,3.0,1.0,9.22
10,Monday,Clear,University,UberX,1.56,1.0,1.0,3.46
23,Saturday,Rainy,University,UberX,11.38,3.0,1.38,24.66
18,Wednesday,Rainy,Downtown,UberXL,19.74,2.0,1.84,66.23
20,Saturday,Rainy,Airport,Uber Pool,21.66,4.0,2.21,56.74
2,Tuesday,Clear,Suburb,Uber Pool,7.26,3.0,1.0,10.33
11,Thursday,Clear,Airport,UberX,5.23,1.0,1.0,10.25
18,Friday,Rainy,Airport,UberXL,1.22,3.0,2.21,7.52
18,Wednesday,Clear,Downtown,Uber Pool,12.59,3.0,1.6,23.75
12,Tuesday,Rainy,Suburb,Uber Black,23.25,2.0,1.15,61.93
6,Monday,,Airport,UberX,17.62,4.0,1.15,33.93
14,Friday,Clear,Suburb,UberX,11.15,4.0,1.2,19.05
22,Saturday,Clear,,UberX,1.0,1.0,1.2,3.75
6,Monday,Clear,University,UberX,4.19,1.0,1.0,9.15
7,Tuesday,Clear,Suburb,Uber Black,4.23,2.0,1.4,13.4
4,Tuesday,Rainy,Airport,Uber Pool,17.98,3.0,1.15,26.4
20,Saturday,Rainy,Suburb,Uber Pool,1.0,3.0,2.21,3.87
13,Wednesday,Foggy,Suburb,UberX,6.06,1.0,1.0,10.23
3,Saturday,Rainy,University,Uber Black,1.17,4.0,1.38,4.54
22,Thursday,Clear,Suburb,UberX,8.68,3.0,1.0,15.17
9,Monday,Clear,Mall,UberXL,12.57,2.0,1.4,
19,Wednesday,Foggy,Mall,UberXL,8.22,1.0,1.6,25.13
14,Friday,Clear,University,UberX,12.66,3.0,1.2,22.55
17,Sunday,Rainy,Airport,UberX,7.48,4.0,1.84,24.29
19,Thursday,Rainy,Airport,UberX,1.68,4.0,1.84,7.69
12,Wednesday,Clear,University,UberX,,2.0,1.0,4.58
7,Sunday,Clear,Airport,Uber Pool,25.15,,1.4,42.94
8,Sunday,Rainy,Downtown,UberX,2.72,1.0,1.61,13.16
15,Monday,Foggy,Mall,UberX,1.0,1.0,1.0,4.02
18,Tuesday,Clear,Downtown,UberX,3.89,4.0,1.6,11.33
15,Friday,Snowy,Downtown,Uber Pool,3.65,4.0,1.56,5.26
6,Saturday,Rainy,Downtown,UberX,5.08,3.0,1.38,11.39
13,Monday,Snowy,University,UberX,6.57,3.0,1.3,12.73
13,Thursday,Clear,Downtown,Uber Black,39.06,3.0,1.0,95.91
3,Sunday,Clear,Suburb,UberX,11.29,2.0,1.0,16.91
14,Thursday,Foggy,Airport,UberX,1.0,2.0,1.0,3.42
2,Sunday,Foggy,University,Uber Black,9.98,3.0,1.0,24.47
4,Tuesday,Clear,Suburb,UberX,13.91,4.0,1.0,16.99
0,Tuesday,Rainy,Suburb,Uber Pool,18.08,1.0,1.15,19.55
2,Friday,Foggy,Mall,UberXL,4.41,2.0,,9.49
14,Saturday,,,UberXL,3.01,2.0,1.2,7.77
23,Friday,Rainy,Suburb,UberX,14.63,3.0,1.38,25.99
7,Tuesday,Foggy,Mall,Uber Black,12.03,1.0,1.4,38.61
3,Tuesday,Clear,Airport,UberXL,6.14,2.0,1.0,12.75
1,Thursday,Clear,Airport,UberX,,1.0,1.0,3.0
23,Tuesday,Rainy,Mall,UberX,8.44,2.0,1.15,14.34
23,Wednesday,Clear,Downtown,UberX,1.0,1.0,1.0,
9,Sunday,Clear,Suburb,Uber Black,1.0,1.0,1.4,7.98
3,Monday,Snowy,Airport,Uber Pool,3.22,2.0,1.3,10.4
2,Tuesday,Rainy,Mall,UberXL,3.71,1.0,1.15,9.72
1,Friday,Foggy,Mall,UberXL,4.96,4.0,1.2,11.94
16,Saturday,Foggy,Airport,UberX,3.31,2.0,1.2,9.65
22,Sunday,Clear,Airport,UberXL,1.0,2.0,1.0,4.04
20,Sunday,Clear,Downtown,Uber Pool,1.37,4.0,1.6,5.87
23,Saturday,Clear,Mall,UberX,1.0,1.0,1.2,3.7
19,Saturday,Clear,Mall,UberX,4.51,4.0,1.92,13.31
22,Sunday,Rainy,University,UberX,1.91,2.0,1.15,4.17
12,Wednesday,Rainy,Downtown,UberX,2.78,4.0,1.15,8.17
4,Friday,Clear,,UberXL,5.1,1.0,1.2,13.75
20,Wednesday,Clear,Airport,Uber Pool,2.15,4.0,1.6,5.57
8,Tuesday,Clear,Suburb,UberX,2.26,2.0,1.4,5.79
21,Monday,Clear,Airport,UberX,14.33,1.0,1.0,23.6
5,Saturday,Clear,Mall,UberX,6.35,2.0,1.2,12.49
4,Friday,Clear,Airport,Uber Pool,15.55,2.0,1.2,24.53
9,Saturday,Rainy,Mall,UberX,5.78,,1.93,14.44
7,Wednesday,Clear,Mall,UberX,19.2,2.0,1.4,33.97
6,Thursday,Clear,Downtown,UberX,2.35,2.0,1.0,5.81
6,Tuesday,Rainy,Airport,UberX,7.67,1.0,1.15,16.57
5,Monday,Clear,Downtown,Uber Black,5.6,1.0,1.0,14.62
20,Tuesday,,Mall,UberX,20.08,1.0,1.84,46.86
19,Thursday,Clear,Airport,UberXL,4.34,4.0,1.6,17.88
2,Monday,Clear,Airport,UberXL,15.44,4.0,1.0,34.16
18,Thursday,Clear,Downtown,UberX,6.64,1.0,1.6,14.99
21,Tuesday,Snowy,Downtown,UberX,9.86,4.0,1.3,21.42
14,Wednesday,Clear,Mall,Uber Pool,17.44,3.0,1.0,19.14
3,Sunday,Snowy,Mall,UberXL,46.23,4.0,1.3,98.04
11,Tuesday,Clear,Airport,Uber Black,,3.0,1.0,32.7
5,Tuesday,Clear,Airport,UberXL,3.02,1.0,1.0,8.25
18,Tuesday,Clear,University,Uber Pool,2.84,1.0,1.6,5.31
3,Friday,Clear,University,UberX,2.96,4.0,1.2,8.0
14,Thursday,Clear,Suburb,UberX,1.0,1.0,1.0,6.2
8,Thursday,,Mall,UberX,1.0,1.0,1.4,5.54
4,Saturday,Clear,Suburb,UberX,6.96,2.0,1.2,12.89
12,Thursday,Clear,Suburb,UberX,13.31,1.0,1.0,18.0
22,Saturday,Clear,Downtown,Uber Pool,1.0,2.0,1.2,3.0
17,Friday,Clear,Downtown,Uber Pool,6.69,1.0,1.92,17.57
4,Wednesday,Clear,University,UberX,3.72,3.0,1.0,6.19
15,Saturday,Rainy,Suburb,UberX,17.84,3.0,1.38,33.29
18,Tuesday,Foggy,University,UberX,1.26,1.0,1.6,6.45
13,Wednesday,Clear,Mall,Uber Pool,6.63,3.0,1.0,9.84
15,Sunday,Clear,Airport,UberX,28.3,3.0,1.0,44.55
14,Friday,Clear,Downtown,UberXL,3.39,3.0,1.2,11.13
21,Thursday,Foggy,Mall,Uber Pool,10.83,4.0,1.0,11.53
3,Saturday,,Mall,UberX,17.13,3.0,1.2,27.03
6,Tuesday,,Downtown,Uber Black,1.65,2.0,1.15,6.91
15,Monday,Clear,Downtown,UberX,39.17,4.0,1.0,53.28
23,Sunday,Clear,Suburb,Uber Black,13.26,2.0,1.0,31.22
21,Monday,Clear,University,UberX,1.18,2.0,1.0,4.2
20,Wednesday,Clear,Mall,UberX,2.98,2.0,1.6,6.81
21,Thursday,Foggy,Suburb,Uber Pool,7.85,4.0,1.0,7.12
20,Monday,Clear,Suburb,UberXL,17.3,1.0,1.6,48.13
7,Wednesday,Rainy,Mall,UberX,1.73,3.0,1.61,6.28
16,Friday,,Mall,UberX,10.51,3.0,1.38,17.11
15,Wednesday,Rainy,Airport,UberX,2.52,1.0,1.15,7.63
22,Sunday,Clear,University,Uber Black,13.1,1.0,,32.49
9,Wednesday,Clear,Mall,UberX,9.2,2.0,1.4,16.0
9,Sunday,Clear,Downtown,Uber Black,5.92,4.0,1.4,21.74
1,Wednesday,Clear,Airport,UberX,8.4,2.0,1.0,16.16
8,Tuesday,Rainy,University,UberX,16.73,3.0,,34.95
16,Wednesday,Clear,Downtown,Uber Black,3.91,1.0,1.0,10.44
10,Saturday,Rainy,Downtown,UberX,11.73,3.0,1.38,23.02
9,Wednesday,Clear,University,Uber Pool,1.38,1.0,1.4,3.0
21,Tuesday,Snowy,Airport,UberXL,9.66,4.0,1.3,26.97
16,Tuesday,Clear,Downtown,UberX,11.11,2.0,1.0,15.49
3,Friday,Clear,,UberXL,4.68,,1.2,12.14
15,Sunday,Snowy,University,UberX,12.62,4.0,1.3,21.81
19,Thursday,,University,UberX,6.52,3.0,1.6,17.27
14,Monday,Snowy,Mall,UberX,22.03,1.0,1.3,40.1
20,Monday,Clear,Airport,UberXL,,3.0,1.6,5.58
4,Wednesday,Clear,Suburb,UberX,1.12,4.0,1.0,6.87
5,Friday,Rainy,Suburb,UberX,14.78,4.0,1.38,27.79
16,Wednesday,Foggy,Mall,UberX,14.78,2.0,1.0,20.48
0,Monday,Clear,Downtown,UberX,5.1,3.0,1.0,9.14
18,Sunday,Snowy,Downtown,UberX,26.59,1.0,2.08,72.57
3,Sunday,Rainy,Suburb,UberX,9.1,3.0,1.15,14.38
16,Sunday,Foggy,Airport,UberX,32.53,2.0,1.0,51.56
8,Tuesday,Clear,Downtown,UberX,6.08,1.0,1.4,15.05
23,Thursday,Clear,University,UberX,1.8,1.0,1.0,
1,Friday,Foggy,Mall,Uber Black,4.7,2.0,1.2,15.23
7,Tuesday,Snowy,Airport,UberXL,31.49,1.0,1.82,122.09
14,Thursday,Clear,Downtown,UberX,,4.0,1.0,8.83
6,Friday,Clear,Suburb,Uber Pool,,4.0,1.2,
5,Friday,Clear,Mall,UberX,12.76,1.0,,22.68
0,Monday,Rainy,Downtown,UberX,4.67,3.0,1.15,13.14
14,Tuesday,Clear,Suburb,Uber Black,6.24,1.0,1.0,18.39
22,Friday,Clear,Downtown,UberXL,7.48,3.0,1.2,17.36
6,Saturday,Clear,Mall,Uber Pool,8.77,2.0,1.2,
16,Sunday,Rainy,University,Uber Pool,1.0,4.0,1.15,3.0
1,Friday,Clear,University,UberX,21.7,,1.2,34.98
8,Thursday,Clear,Suburb,Uber Pool,7.27,2.0,,14.13
8,Monday,Rainy,University,Uber Pool,21.41,,1.61,33.58
12,Wednesday,Rainy,Mall,UberX,8.0,4.0,1.15,12.95
5,Sunday,Clear,Suburb,Uber Pool,4.51,2.0,1.0,8.27
5,Monday,Clear,Downtown,UberX,6.69,1.0,1.0,10.05
19,Wednesday,Rainy,Airport,UberXL,14.15,1.0,,53.78
19,Tuesday,Foggy,Downtown,UberX,3.16,3.0,1.6,6.94
20,Tuesday,Rainy,Mall,UberX,,3.0,,56.94
2,Friday,,Suburb,UberXL,5.02,3.0,1.56,14.97
16,Saturday,Rainy,Downtown,UberX,25.03,1.0,1.38,47.64
16,Tuesday,Rainy,Suburb,UberXL,17.01,4.0,1.15,33.03
11,Friday,Clear,University,UberXL,11.68,3.0,1.2,26.16
15,Sunday,Clear,Airport,UberX,5.04,1.0,1.0,9.62
14,Monday,Clear,Mall,UberX,7.07,4.0,1.0,9.94
12,Tuesday,Clear,,UberXL,14.56,2.0,1.0,28.47
22,Monday,Clear,,Uber Black,6.28,1.0,1.0,20.63
0,Monday,Clear,Mall,UberXL,10.72,2.0,1.0,21.18
16,Saturday,Rainy,Mall,UberXL,12.51,3.0,1.38,33.15
2,Tuesday,Clear,University,UberXL,5.76,4.0,1.0,9.01
14,Monday,Clear,Suburb,UberX,6.15,1.0,1.0,10.66
3,Saturday,Snowy,Suburb,UberX,1.76,3.0,,6.03
3,Saturday,Clear,Airport,Uber Pool,2.25,3.0,1.2,7.58
17,Tuesday,Clear,University,Uber Black,18.83,4.0,1.6,71.33
16,Saturday,Clear,Mall,UberX,14.68,2.0,1.2,23.07
18,Tuesday,Foggy,University,UberX,1.0,3.0,1.6,3.0
10,Tuesday,Clear,University,UberX,16.28,4.0,1.0,24.55
19,Wednesday,,Airport,UberXL,1.0,4.0,1.84,6.53
2,Monday,Clear,Suburb,UberX,4.9,1.0,1.0,
7,Thursday,Clear,University,UberXL,1.0,3.0,1.4,4.21
13,Tuesday,Clear,University,UberX,,2.0,1.0,36.44
0,Monday,Rainy,University,UberX,28.7,2.0,1.15,45.18
13,Sunday,Foggy,Downtown,Uber Pool,7.55,3.0,1.0,9.47
1,Saturday,Rainy,University,UberX,3.98,2.0,1.38,10.37
22,Friday,Rainy,University,Uber Pool,5.74,4.0,1.38,10.75
3,Tuesday,Clear,Mall,UberX,11.49,4.0,1.0,16.45
23,Saturday,Rainy,Downtown,UberX,2.02,3.0,1.38,5.27
18,Saturday,Clear,University,UberX,4.66,2.0,1.92,14.31
5,Saturday,Rainy,University,Uber Black,10.69,4.0,1.38,35.44
0,Saturday,Clear,Airport,Uber Black,4.03,3.0,1.2,16.48
16,Saturday,Clear,,UberX,1.0,4.0,1.2,6.9
7,Tuesday,Clear,Downtown,UberX,5.66,3.0,1.4,14.82
18,Sunday,Clear,,UberXL,10.7,1.0,1.6,29.13
20,Thursday,Clear,Downtown,UberX,30.11,1.0,1.6,66.5
0,Wednesday,Rainy,Downtown,UberX,,3.0,1.15,3.21
4,Saturday,Clear,Airport,UberX,6.21,1.0,1.2,14.55
15,Saturday,,Airport,UberXL,4.78,1.0,1.2,13.06
5,Wednesday,Rainy,Mall,UberX,2.22,,1.15,4.58
7,Sunday,Clear,University,UberX,8.12,1.0,,19.63
12,Sunday,Rainy,Mall,UberX,1.43,2.0,1.15,4.67
15,Tuesday,Rainy,University,UberX,,1.0,1.15,5.69
2,Monday,Snowy,Suburb,UberXL,12.18,1.0,,24.64
18,Friday,Rainy,Airport,Uber Black,4.94,4.0,2.21,33.95
11,Friday,Clear,Suburb,UberX,40.5,3.0,1.2,64.1
15,Monday,Clear,Suburb,UberX,3.91,1.0,1.0,6.34
10,Tuesday,Clear,Airport,UberX,4.98,3.0,1.0,9.69
9,Friday,Snowy,Suburb,Uber Black,2.86,3.0,2.18,16.31
19,Sunday,Clear,Downtown,UberX,2.16,4.0,1.6,6.11
3,Wednesday,Clear,University,Uber Pool,20.44,3.0,1.0,25.13
11,Monday,Clear,Mall,UberX,11.05,3.0,1.0,17.23
22,Sunday,Foggy,Airport,UberX,3.24,1.0,1.0,8.6
1,Thursday,Clear,Downtown,UberX,9.64,4.0,1.0,18.4
23,Tuesday,Snowy,Mall,UberXL,27.0,3.0,1.3,61.22
21,Monday,Clear,,UberXL,1.0,,1.0,4.22
18,Friday,Clear,Mall,UberX,2.46,4.0,1.92,7.75
4,Tuesday,Clear,Suburb,UberX,1.79,1.0,1.0,4.21
7,Wednesday,Foggy,Suburb,UberX,16.31,4.0,1.4,29.09
6,Tuesday,Foggy,Suburb,UberX,,4.0,1.0,4.07
13,Tuesday,Clear,Suburb,UberX,2.95,2.0,1.0,
23,Wednesday,Clear,Downtown,UberX,6.28,2.0,1.0,9.1
22,Saturday,Rainy,Suburb,UberXL,7.76,2.0,1.38,16.0
2,Wednesday,Clear,Airport,UberX,13.21,3.0,1.0,24.68
17,Sunday,Clear,Mall,UberX,4.18,1.0,1.6,6.53
15,Tuesday,Clear,Downtown,UberX,6.11,4.0,1.0,11.1
22,Wednesday,Clear,Suburb,UberX,26.93,1.0,,36.27
18,Saturday,Clear,Mall,UberX,,3.0,1.92,9.66
18,Sunday,Clear,Downtown,UberX,2.28,2.0,1.6,7.09
17,Monday,Clear,Mall,UberX,9.92,2.0,1.6,21.87
19,Wednesday,Foggy,Downtown,Uber Pool,11.8,1.0,1.6,20.54
15,Wednesday,Clear,University,UberX,4.29,1.0,1.0,7.77
7,Tuesday,,Downtown,UberX,1.92,4.0,1.61,6.11
0,Sunday,Clear,Suburb,Uber Black,12.07,1.0,1.0,28.02
16,Monday,Rainy,Mall,UberX,8.88,,1.15,16.54
11,Thursday,Clear,Mall,Uber Pool,16.71,4.0,1.0,18.85
20,Thursday,Rainy,Mall,UberX,14.88,2.0,1.84,35.13
10,Friday,Clear,Airport,UberXL,1.84,1.0,1.2,7.16
4,Wednesday,Foggy,Airport,UberXL,14.29,2.0,1.0,31.1
11,Wednesday,Clear,Suburb,Uber Pool,1.54,4.0,1.0,4.43
16,Monday,Clear,,UberXL,15.94,2.0,1.0,29.12
5,Saturday,Snowy,Airport,UberX,11.77,2.0,1.56,30.65
0,Thursday,Rainy,Downtown,UberXL,6.75,4.0,1.15,16.55
4,Friday,Clear,Suburb,UberX,8.22,3.0,1.2,14.46
13,Monday,Snowy,University,UberXL,1.0,3.0,1.3,3.41
4,Wednesday,Clear,Downtown,UberX,1.0,1.0,1.0,5.17
21,Thursday,Clear,Mall,UberXL,3.21,2.0,1.0,9.11
23,Sunday,Snowy,Airport,UberXL,13.78,1.0,1.3,38.74
0,Friday,Clear,Downtown,Uber Pool,5.02,2.0,1.2,13.25
17,Tuesday,Foggy,University,UberX,2.02,1.0,1.6,5.16
15,Thursday,Clear,Suburb,Uber Black,14.39,1.0,,35.08
8,Friday,Rainy,Downtown,UberX,2.08,4.0,1.93,8.65
18,Monday,Clear,Suburb,UberX,13.52,3.0,,29.54
21,Tuesday,Snowy,Mall,UberXL,4.83,3.0,1.3,15.11
4,Friday,Rainy,University,UberXL,4.98,3.0,1.38,
1,Friday,Clear,University,UberXL,,4.0,1.2,7.7
14,Wednesday,Rainy,Airport,Uber Black,18.43,3.0,1.15,63.75
6,Saturday,Clear,University,UberX,1.0,4.0,1.2,3.0
3,Thursday,Rainy,Downtown,UberXL,1.25,2.0,1.15,5.23
0,Wednesday,Foggy,Downtown,UberX,8.08,4.0,1.0,13.77
12,Sunday,Clear,Downtown,UberX,15.18,1.0,1.0,21.47
19,Tuesday,Rainy,Mall,UberX,1.0,1.0,1.84,7.98
21,Saturday,Clear,University,Uber Black,10.59,2.0,,32.25
6,Friday,Clear,University,UberXL,10.85,2.0,1.2,
14,Wednesday,Clear,Downtown,UberX,6.97,1.0,1.0,10.84
22,Saturday,Rainy,Airport,UberXL,5.34,3.0,1.38,16.64
13,Sunday,Clear,Airport,UberX,,3.0,1.0,6.2
22,Thursday,Rainy,University,Uber Black,3.46,3.0,1.15,12.2
18,Sunday,Clear,University,UberXL,8.98,2.0,1.6,27.28
21,Tuesday,Rainy,Suburb,UberX,1.0,1.0,1.15,4.56
23,Monday,Clear,University,Uber Pool,,4.0,1.0,10.16
19,Wednesday,Foggy,Downtown,UberX,,,1.6,8.65
23,Tuesday,Clear,Mall,UberXL,5.03,1.0,1.0,13.81
17,Monday,Clear,University,UberX,6.55,3.0,1.6,17.06
9,Wednesday,Clear,University,UberX,17.35,3.0,1.4,31.55
8,Tuesday,Rainy,Downtown,UberXL,6.92,3.0,1.61,22.16
7,Sunday,Clear,Suburb,UberX,2.06,1.0,1.4,4.27
9,Tuesday,Rainy,University,Uber Pool,1.0,,1.61,4.05
16,Saturday,Clear,Airport,UberX,7.89,1.0,1.2,15.16
1,Sunday,Rainy,Airport,UberX,6.3,2.0,1.15,13.45
5,Wednesday,Clear,Airport,UberXL,8.91,4.0,1.0,20.87
4,Tuesday,Clear,Mall,UberX,4.92,3.0,1.0,6.39
8,Friday,Clear,Mall,UberX,13.95,2.0,1.68,30.65
4,Wednesday,Clear,University,Uber Pool,,2.0,1.0,21.05
17,Tuesday,Clear,University,UberXL,1.0,1.0,1.6,3.55
19,Saturday,Snowy,University,UberX,10.9,2.0,2.5,38.16
8,Monday,Snowy,Mall,UberXL,1.0,1.0,1.82,4.89
16,Monday,Rainy,,Uber Pool,4.71,1.0,1.15,9.31
16,Friday,Clear,Downtown,UberX,4.95,2.0,1.2,10.65
11,Wednesday,,Suburb,UberXL,9.53,1.0,1.0,17.16
6,Saturday,Rainy,Airport,UberX,3.48,,,8.54
2,Tuesday,Clear,Airport,Uber Pool,13.76,1.0,1.0,
9,Tuesday,,Downtown,Uber Black,3.36,2.0,1.82,17.58
1,Monday,Clear,University,Uber Black,3.35,4.0,1.0,10.79
2,Saturday,Snowy,Mall,Uber Pool,2.02,1.0,1.56,4.08
15,Sunday,Clear,University,UberX,9.21,3.0,1.0,12.29
1,Friday,,University,UberX,1.0,2.0,1.38,5.29
23,Monday,Clear,Airport,UberX,3.61,2.0,1.0,9.25
9,Monday,Foggy,Airport,UberX,2.48,1.0,1.4,6.68
5,Friday,Clear,Mall,UberXL,2.08,2.0,1.2,6.22
21,Wednesday,Rainy,Airport,Uber Black,1.0,3.0,1.15,6.56
10,Tuesday,Foggy,University,UberX,1.69,4.0,1.0,3.0
22,Wednesday,Clear,Downtown,UberX,4.73,2.0,1.0,7.43
6,Saturday,Clear,Mall,Uber Black,5.61,2.0,1.2,18.54
14,Sunday,Clear,Downtown,UberX,2.51,2.0,1.0,4.48
5,Thursday,Clear,University,UberX,8.4,1.0,1.0,13.19
19,Thursday,Clear,Mall,UberXL,3.27,3.0,1.6,11.02
8,Thursday,Clear,Downtown,UberX,3.66,4.0,1.4,7.47
21,Friday,Clear,Mall,Uber Pool,12.21,3.0,1.2,17.16
19,Monday,Rainy,University,UberX,6.42,3.0,1.84,15.05
11,Sunday,Rainy,Mall,Uber Black,24.49,2.0,1.15,64.88
18,Wednesday,Clear,University,UberXL,3.56,4.0,1.6,11.38
19,Tuesday,Foggy,,UberX,14.07,3.0,1.6,29.67
2,Thursday,Foggy,Mall,UberX,10.73,4.0,1.0,
14,Wednesday,Clear,Airport,UberX,17.67,1.0,1.0,28.37
1,Thursday,Clear,,UberX,25.13,2.0,1.0,33.71
20,Sunday,Clear,Suburb,UberX,1.0,1.0,1.6,5.14
1,Thursday,Rainy,Mall,UberXL,1.0,4.0,1.15,3.98
21,Tuesday,Rainy,Downtown,UberXL,8.98,2.0,1.15,19.96
2,Saturday,Clear,Airport,UberXL,3.96,1.0,1.2,9.41
5,Saturday,Rainy,Airport,UberX,13.68,2.0,1.38,30.62
14,Sunday,Clear,Mall,UberXL,1.0,1.0,1.0,3.0
9,Saturday,Clear,Suburb,UberX,13.16,3.0,1.68,30.29
8,Friday,Rainy,Airport,Uber Pool,1.16,,1.93,4.54
0,Monday,,University,Uber Pool,2.74,4.0,1.15,6.24
15,Friday,Clear,Mall,Uber Black,,2.0,1.2,74.75
5,Wednesday,Clear,Mall,Uber Black,1.0,4.0,1.0,3.0
8,Friday,Snowy,Suburb,UberX,3.43,1.0,2.18,12.96
3,Wednesday,Rainy,University,UberX,1.0,1.0,1.15,3.0
1,Wednesday,Rainy,University,Uber Black,15.37,4.0,1.15,44.73
3,Monday,Clear,Suburb,UberX,9.71,,1.0,13.82
0,Tuesday,Clear,Downtown,UberX,12.89,2.0,1.0,21.58
18,Sunday,Clear,University,Uber Black,5.99,1.0,1.6,29.41
9,Monday,Clear,Downtown,UberXL,3.54,4.0,1.4,11.89
20,Sunday,Rainy,Downtown,UberX,1.0,4.0,1.84,3.0
14,Saturday,Clear,Mall,UberX,2.61,3.0,1.2,7.08
21,Saturday,Clear,Mall,UberX,5.78,4.0,1.2,11.39
18,Friday,Clear,,Uber Black,8.73,1.0,1.92,48.59
15,Wednesday,Clear,Mall,UberX,2.08,4.0,1.0,4.01
20,Thursday,Snowy,University,Uber Pool,1.2,1.0,2.08,
23,Thursday,Rainy,University,Uber Black,1.8,1.0,1.15,7.81
21,Sunday,Clear,Downtown,UberX,3.5,3.0,1.0,5.75
3,Wednesday,Rainy,University,UberX,1.28,1.0,1.15,3.0
1,Sunday,Rainy,Mall,UberXL,1.36,4.0,1.15,3.24
12,Monday,Rainy,Mall,Uber Pool,1.0,4.0,1.15,3.0
0,Tuesday,Clear,Mall,UberX,15.54,4.0,1.0,22.09
16,Monday,Clear,Suburb,Uber Black,,1.0,,7.0
12,Wednesday,,University,UberX,13.8,4.0,1.0,21.07
3,Wednesday,Foggy,Airport,UberX,4.61,2.0,1.0,8.62
6,Tuesday,Rainy,University,Uber Pool,8.01,2.0,1.15,10.09
16,Sunday,Clear,University,UberX,1.0,4.0,1.0,4.27
8,Friday,Clear,Suburb,UberXL,,1.0,1.68,22.68
3,Friday,Clear,University,UberX,2.74,4.0,1.2,8.12
18,Tuesday,Clear,Downtown,Uber Black,1.0,2.0,1.6,4.7
0,Friday,Snowy,Mall,Uber Black,19.11,1.0,1.56,69.5
9,Thursday,Clear,Mall,Uber Pool,7.4,4.0,1.4,14.08
3,Friday,Clear,Suburb,UberX,2.21,1.0,,6.32
8,Friday,Snowy,Mall,UberX,4.35,4.0,2.18,15.64
12,Friday,Clear,Downtown,UberXL,3.53,3.0,1.2,10.74
13,Thursday,Rainy,Suburb,UberX,9.65,,1.15,14.13
9,Sunday,Clear,,UberXL,7.48,2.0,1.4,25.68
5,Friday,Rainy,Mall,UberXL,1.0,2.0,,5.29
15,Saturday,Clear,University,UberX,1.76,2.0,1.2,3.63
5,Thursday,Rainy,Downtown,Uber Black,5.2,2.0,1.15,16.12
16,Tuesday,Clear,Downtown,Uber Black,4.72,4.0,1.0,14.54
9,Monday,Clear,Mall,Uber Pool,5.82,4.0,,13.43
17,Tuesday,Rainy,Airport,UberX,10.04,1.0,1.84,34.02
21,Monday,Clear,,UberX,9.17,3.0,1.0,11.05
17,Tuesday,Rainy,Airport,UberX,3.73,3.0,1.84,13.21
2,Saturday,Clear,Airport,UberX,16.8,1.0,1.2,36.18
19,Monday,Clear,Mall,UberX,1.0,2.0,1.6,3.81
20,Monday,Rainy,University,Uber Pool,7.03,3.0,1.84,13.97
14,Wednesday,Rainy,Mall,UberX,23.92,3.0,1.15,34.7
14,Monday,Snowy,Mall,UberX,6.37,1.0,1.3,13.7
3,Monday,,Downtown,UberX,4.86,2.0,1.15,10.45
8,Wednesday,,Mall,UberX,1.15,4.0,1.4,5.23
18,Friday,Foggy,Suburb,UberX,13.29,4.0,1.92,32.83
23,Friday,,University,UberXL,3.74,3.0,1.2,12.66
16,Wednesday,Clear,Downtown,UberX,9.67,4.0,1.0,14.79
10,Thursday,Clear,,UberX,1.76,1.0,1.0,6.04
8,Monday,Clear,Downtown,UberX,,3.0,1.4,3.0
9,Monday,Rainy,Suburb,UberXL,2.92,3.0,1.61,9.96
17,Wednesday,Clear,Mall,UberX,2.64,2.0,1.6,6.86
19,Wednesday,Rainy,Downtown,UberX,16.54,4.0,1.84,42.83
12,Thursday,Clear,,Uber Pool,16.0,2.0,1.0,15.9
7,Saturday,Clear,Downtown,UberX,6.11,3.0,1.68,18.5
6,Friday,Clear,Suburb,UberXL,1.0,4.0,1.2,4.67
16,Tuesday,Rainy,University,Uber Pool,2.07,2.0,1.15,8.12
20,Saturday,Clear,Suburb,UberX,8.15,4.0,1.92,22.45
22,Sunday,Foggy,Downtown,Uber Black,1.0,3.0,1.0,5.32
14,Friday,Clear,Downtown,Uber Pool,9.65,3.0,1.2,13.99
19,Monday,Clear,Mall,UberX,1.0,3.0,1.6,5.42
14,Sunday,Rainy,Suburb,Uber Pool,9.18,1.0,1.15,13.14
0,Saturday,Foggy,Suburb,UberX,14.89,2.0,1.2,24.7
13,Wednesday,Clear,Airport,UberX,5.07,2.0,1.0,13.8
4,Thursday,Rainy,University,Uber Black,14.13,3.0,1.15,41.77
10,Friday,,Airport,Uber Pool,,2.0,1.56,23.76
15,Thursday,Snowy,Airport,UberXL,8.9,3.0,1.3,25.38
1,Sunday,Rainy,University,UberX,4.71,2.0,1.15,9.99
7,Friday,Rainy,Mall,UberXL,2.54,4.0,1.93,10.63
10,Saturday,Clear,Mall,UberXL,15.78,2.0,1.2,33.22
17,Monday,Foggy,University,UberX,8.37,3.0,1.6,16.94
2,Tuesday,Clear,University,Uber Pool,12.8,2.0,1.0,15.93
0,Thursday,Snowy,Suburb,UberX,6.42,4.0,1.3,11.95
10,Thursday,Clear,Suburb,UberX,1.51,,1.0,7.65
15,Tuesday,Clear,Suburb,UberX,31.07,4.0,1.0,40.14
